# GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
5746608,GCA_900222485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14153
5746588,GCA_900210215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9037
5746568,GCA_900222535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8543
5746548,GCA_900210195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3577
5746528,GCA_900210225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5679
5746508,GCA_900210275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4580
5746488,GCA_900210265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4429
5746468,GCA_900210185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7848
5746448,GCA_900210205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2410
5746428,GCA_900210235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6677
5746408,GCA_900209995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6117
5746388,GCA_900210115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6054
5746368,GCA_900210165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3721
5746348,GCA_900210085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3079
5746328,GCA_900210065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5999
5746308,GCA_900222545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4782
5746288,GCA_900210155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3480
5746268,GCA_900209965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5875
5746248,GCA_900210025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11076
5746228,GCA_900210135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7735
5746208,GCA_900210075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3277
5746188,GCA_900209955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2066
5746168,GCA_900209975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2112
5746148,GCA_900210005.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3532
5746128,GCA_900222525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3270
5746108,GCA_900210035.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3571
5746088,GCA_900210055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2270
5746068,GCA_900222585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,904
5746048,GCA_900210095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4622
5746028,GCA_900222515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4684
5746008,GCA_900210015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4172
5745988,GCA_900209985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6928
5745968,GCA_900222705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4315
5745948,GCA_900210415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4679
5745928,GCA_900222665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6299
5745908,GCA_900210345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1509
5745888,GCA_900222595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2061
5745868,GCA_900210045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6525
5745848,GCA_900210105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4921
5745828,GCA_900210255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6185
5745808,GCA_900222475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5010
5745788,GCA_900222505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7208
5745768,GCA_900210125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5230
5745748,GCA_900211075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3172
5745728,GCA_900211095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6829
5745708,GCA_900211085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7951
5745688,GCA_900223835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5804
5745668,GCA_900211055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23324
5745648,GCA_900211065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2463
5745628,GCA_900211045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7078
5745608,GCA_900223845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10852
5745588,GCA_900223855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11345
5745568,GCA_900223825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11222
5745548,GCA_900223725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7973
5745528,GCA_900223755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6655
5745508,GCA_900211005.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,12897
5745488,GCA_900223805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8173
5745468,GCA_900223785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4550
5745448,GCA_900210985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6266
5745428,GCA_900210995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3628
5745408,GCA_900223765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9755
5745388,GCA_900210945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7890
5745368,GCA_900223745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7960
5745348,GCA_900223775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3511
5745328,GCA_900210965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3733
5745308,GCA_900223735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4693
5745288,GCA_900223675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8289
5745268,GCA_900210935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6805
5745248,GCA_900210955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6862
5745228,GCA_900223715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6445
5745208,GCA_900210895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6364
5745188,GCA_900210915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2519
5745168,GCA_900223665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7366
5745148,GCA_900223705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7549
5745128,GCA_900223695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7451
5745108,GCA_900210875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9178
5745088,GCA_900210905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7343
5745068,GCA_900210885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2386
5745048,GCA_900223685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7586
5745028,GCA_900223655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4970
5745008,GCA_900223605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1812
5744988,GCA_900223625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3623
5744968,GCA_900223615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4985
5744948,GCA_900223595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9419
5744928,GCA_900210865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7822
5744908,GCA_900210855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6034
5744888,GCA_900223635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,2771
5744868,GCA_900210845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6333
5744848,GCA_900223645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6414
5744828,GCA_900223555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5884
5744808,GCA_900210825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,12740
5744788,GCA_900210835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8307
5744768,GCA_900223525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6880
5744748,GCA_900223565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4581
5744728,GCA_900223585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6517
5744708,GCA_900210805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,912
5744688,GCA_900223545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10228
5744668,GCA_900210815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,12704
5744648,GCA_900210795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,12724
5744628,GCA_900223535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9372
5744608,GCA_900210775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9285
5744588,GCA_900223575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9259
5744568,GCA_900223515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6787
5744528,GCA_900210785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4232
5744488,GCA_900223505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1916
5744468,GCA_900210755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10049
5744448,GCA_900223465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5851
5744428,GCA_900210765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6743
5744408,GCA_900223485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7175
5744388,GCA_900223455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6836
5744368,GCA_900223475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,12126
5744348,GCA_900223495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6462
5744328,GCA_900210725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4026
5744308,GCA_900223425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5871
5744288,GCA_900223385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11509
5744268,GCA_900223405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5233
5744248,GCA_900210745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4922
5744228,GCA_900210735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9039
5744208,GCA_900223445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4815
5744188,GCA_900223395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6551
5744168,GCA_900223415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1502
5744148,GCA_900223355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9696
5744128,GCA_900223375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9741
5744108,GCA_900223365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14220
5744088,GCA_900223345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8930
5744068,GCA_900210715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5530
5744048,GCA_900210685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,16873
5744028,GCA_900210695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11426
5744008,GCA_900223335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5101
5743988,GCA_900223265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5363
5743968,GCA_900223315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9263
5743948,GCA_900210675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6573
5743928,GCA_900223275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9736
5743908,GCA_900223325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14957
5743888,GCA_900223295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,12210
5743868,GCA_900223305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,10973
5743848,GCA_900210655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7728
5743828,GCA_900223285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5319
5743808,GCA_900223255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4723
5743788,GCA_900223225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,3950
