id,GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
1480821,5757848,GCA_900229195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,29134193
1480811,5757828,GCA_900214635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20824410
1480801,5757808,GCA_900214625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,11193903
1480791,5757788,GCA_900229175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7064277
1480781,5757768,GCA_900229165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23497987
1480771,5757748,GCA_900229155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25360836
1480761,5757728,GCA_900214605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23946403
1480751,5757708,GCA_900229145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18527922
1480741,5757688,GCA_900229135.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,17939695
1480731,5757668,GCA_900229125.1,539655,human skin metagenome (metagenomes),539655,human skin metagenome,30140242
1480721,5757648,GCA_900214585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20258255
1480711,5757628,GCA_900229115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20153381
1480701,5757608,GCA_900214575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20769559
1480691,5757588,GCA_900229085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20139453
1480681,5757568,GCA_900229075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19964552
1480671,5757548,GCA_900229385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18556615
1480661,5757528,GCA_900229375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19089896
1480651,5757508,GCA_900229345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18916032
1480641,5757488,GCA_900229305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7953350
1480631,5757468,GCA_900229055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,17617266
1480621,5757448,GCA_900229015.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,33392124
1480611,5757428,GCA_900228995.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,14897958
1480601,5757408,GCA_900229045.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,27358098
1480591,5757388,GCA_900214555.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,25905021
1480581,5757368,GCA_900229005.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,19893902
1480571,5757348,GCA_900229025.1,447426,human oral metagenome (metagenomes),447426,human oral metagenome,35086200
1480561,5757328,GCA_900228965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41681313
1480551,5757308,GCA_900228755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41864471
1480541,5757288,GCA_900228835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37612361
1480531,5757268,GCA_900214495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37850585
1480521,5757248,GCA_900228855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,34123510
1480511,5757228,GCA_900214505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,34263802
1480501,5757208,GCA_900228745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45053639
1480491,5757188,GCA_900214455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47394873
1480481,5757168,GCA_900228845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,43005552
1480471,5757148,GCA_900214385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,43409942
1480461,5757128,GCA_900228955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,39746397
1480451,5757108,GCA_900228905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,39505765
1480441,5757088,GCA_900228805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,35435860
1480431,5757068,GCA_900214535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,35766398
1480421,5757048,GCA_900228875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32347423
1480411,5757028,GCA_900228725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32172130
1480401,5757008,GCA_900214395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47918488
1480391,5756988,GCA_900228765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41456416
1480381,5756968,GCA_900214365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41230465
1480371,5756948,GCA_900214465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,36521645
1480361,5756908,GCA_900228795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38295250
1480351,5756928,GCA_900214345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,36277075
1480341,5756868,GCA_900228865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,46497174
1480331,5756888,GCA_900214525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38629476
1480321,5756848,GCA_900228885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38414563
1480311,5756828,GCA_900214325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,38746808
1480301,5756808,GCA_900214475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42594805
1480291,5756788,GCA_900214425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42251652
1480281,5756768,GCA_900214515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,29088765
1480271,5756748,GCA_900214315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,28758349
1480261,5756708,GCA_900228175.1,410658,soil metagenome (metagenomes),410658,soil metagenome,217248
1480251,5756668,GCA_900228085.1,410658,soil metagenome (metagenomes),410658,soil metagenome,922644
1480241,5756728,GCA_900228005.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,935726
1480231,5756688,GCA_900228165.1,410658,soil metagenome (metagenomes),410658,soil metagenome,11552
1480221,5756628,GCA_900228025.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1242462
1480211,5756588,GCA_900227975.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1394762
1480201,5756568,GCA_900227965.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1074165
1480191,5756648,GCA_900228055.1,410658,soil metagenome (metagenomes),410658,soil metagenome,188340
1480181,5756608,GCA_900227985.1,410658,soil metagenome (metagenomes),410658,soil metagenome,844342
1480171,5756548,GCA_900227905.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1057020
1480161,5756508,GCA_900227865.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1301201
1480151,5756468,GCA_900227765.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1495503
1480141,5756388,GCA_900227705.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1430858
1480131,5756488,GCA_900227795.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1485396
1480121,5756528,GCA_900227895.1,410658,soil metagenome (metagenomes),410658,soil metagenome,310314
1480111,5756428,GCA_900227735.1,410658,soil metagenome (metagenomes),410658,soil metagenome,506826
1480101,5756448,GCA_900227745.1,410658,soil metagenome (metagenomes),410658,soil metagenome,447155
1480091,5756408,GCA_900227715.1,410658,soil metagenome (metagenomes),410658,soil metagenome,148961
1480081,5756368,GCA_900227635.1,410658,soil metagenome (metagenomes),410658,soil metagenome,485351
1480071,5756308,GCA_900214135.1,410658,soil metagenome (metagenomes),410658,soil metagenome,769984
1480061,5756348,GCA_900214175.1,410658,soil metagenome (metagenomes),410658,soil metagenome,475285
1480051,5756328,GCA_900214145.1,410658,soil metagenome (metagenomes),410658,soil metagenome,309972
1480041,5756288,GCA_900214105.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1105360
1480031,5756268,GCA_900214085.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1652505
1480021,5756188,GCA_900213995.1,410658,soil metagenome (metagenomes),410658,soil metagenome,753566
1480011,5756228,GCA_900214055.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1090731
1480001,5756248,GCA_900214065.1,410658,soil metagenome (metagenomes),410658,soil metagenome,175307
1479991,5755868,GCA_900213775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,36524132
1479981,5756208,GCA_900214025.1,410658,soil metagenome (metagenomes),410658,soil metagenome,399511
1479971,5756148,GCA_900213955.1,410658,soil metagenome (metagenomes),410658,soil metagenome,681408
1479961,5756168,GCA_900213985.1,410658,soil metagenome (metagenomes),410658,soil metagenome,555907
1479951,5756108,GCA_900213845.1,410658,soil metagenome (metagenomes),410658,soil metagenome,969492
1479941,5756128,GCA_900213935.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1053278
1479931,5756088,GCA_900213825.1,410658,soil metagenome (metagenomes),410658,soil metagenome,654777
1479921,5756068,GCA_900213755.1,410658,soil metagenome (metagenomes),410658,soil metagenome,429331
1479911,5756028,GCA_900227685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,130508
1479901,5755908,GCA_900227505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,13840732
1479891,5756048,GCA_900213685.1,410658,soil metagenome (metagenomes),410658,soil metagenome,475337
1479881,5756008,GCA_900227625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,834040
1479871,5755988,GCA_900227595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,292140
1479861,5755948,GCA_900227515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6693066
1479851,5755968,GCA_900213735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,92508
1479841,5755928,GCA_900227495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,488514
1479831,5755888,GCA_900213795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,273479
1479821,5755848,GCA_900213715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,483477
1479811,5755828,GCA_900213705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,522974
1479801,5755808,GCA_900213695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,613019
1479791,5755788,GCA_900227545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1357047
1479781,5755728,GCA_900227535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6045685
1479771,5755748,GCA_900227525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,57233
1479761,5755648,GCA_900213565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,6463122
1479751,5755768,GCA_900213545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,255014
1479741,5755708,GCA_900227445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53954
1479731,5755688,GCA_900213635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,684437
1479721,5755668,GCA_900213645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,136466
1479711,5755628,GCA_900227585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53012
1479701,5755608,GCA_900227485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,5954485
1479691,5755548,GCA_900213605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,760160
1479681,5755568,GCA_900213655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,308719
1479671,5755588,GCA_900227455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1359936
1479661,5755528,GCA_900213625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,174585
1479651,5755508,GCA_900213585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,121529
1479641,5755488,GCA_900213555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,282262
1479631,5755468,GCA_900213595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,73893
1479621,5755448,GCA_900227575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,317741
1479611,5755348,GCA_900213525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8112432
1479601,5755428,GCA_900227565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,523008
1479591,5755408,GCA_900227465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,690956
1479581,5755388,GCA_900227475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,507929
1479571,5755368,GCA_900227325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,206879
1479561,5755328,GCA_900213475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,444887
1479551,5755308,GCA_900227305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,482862
1479541,5755288,GCA_900227435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,201911
1479531,5755248,GCA_900227385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,919779
1479521,5755268,GCA_900227375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,443015
1479511,5755228,GCA_900227355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,122828
1479501,5755208,GCA_900213495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,468209
1479491,5755108,GCA_900213515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,662109
1479481,5755188,GCA_900213505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111450
